entry_time,exit_time,direction,entry_price,exit_price,position_size_usd,pnl,regime,active_branch,gmm_subregime,confidence,exit_reason,meta_probability,meta_margin,regime_confidence,risk_level,behavioral_anomaly,sl_distance_pct,tp_distance_pct,designed_rr,predicted_volatility,realized_volatility,atr_14,bars_held,max_adverse_excursion,max_favorable_excursion,policy_warnings
2026-04-01 08:05:00+00:00,2026-04-01 08:10:00+00:00,LONG,83.588358,83.40092418095499,132.98594547592535,-0.4177384336884997,sideways_low_vol,meanrev,slow_fade,0.5981349349021912,SL_HIT,0.5981349349021912,0.39770013093948364,0.9992935777536567,HIGH_RISK,False,0.22423435934106015,0.09711867952054291,0.5,0.0039596423,0.3378467539007257,0.23814041860259377,0,0.0,0.0,"REGIME: sideways_low_vol -> 60% sizing (mean-reversion),SOFT: drawdown 79.03% -> 30% risk factor,SOFT: risk_model=HIGH_RISK -> 50% risk reduction"
2026-04-01 12:30:00+00:00,2026-04-01 12:45:00+00:00,SHORT,83.19168,83.65399772938558,636.7888968561539,-4.113680365780056,trending_low_vol,trend,trend_continuation,0.6374339461326599,SL_HIT,0.6374339461326599,0.5642440915107727,0.9998749650123311,NO_TRADE,False,0.5557259204112415,0.8631588723979609,1.5999999999999999,0.0029612307,0.19597891158939365,0.1815990917542309,2,-0.32831999999999084,0.42168000000000916,"SOFT: drawdown 79.24% -> 30% risk factor,SOFT: risk_model=HIGH_RISK -> 50% risk reduction"
2026-04-02 00:15:00+00:00,2026-04-02 01:05:00+00:00,LONG,81.038103,80.49296062265883,602.1587743152674,-4.590632617991745,trending_low_vol,trend,trend_continuation,0.658523678779602,SL_HIT,0.658523678779602,0.6567221879959106,0.9999588859076338,NO_TRADE,False,0.6726988381517012,1.0503207407827337,1.5999999999999999,0.0032134634,0.20716425506770958,0.21481575093646885,9,-0.11810300000000495,0.631896999999995,"SOFT: risk_model=NO_TRADE -> 90% risk reduction,TREND: LONG against bearish ema_50 -> 50% reduction,SOFT: drawdown 79.24% -> 30% risk factor"
2026-04-02 10:20:00+00:00,2026-04-02 11:10:00+00:00,LONG,78.967896,78.56180901237481,448.7430795274456,-2.7103454569894763,trending_low_vol,trend,trend_continuation,0.7065212726593018,SL_HIT,0.7065212726593018,0.8785480856895447,0.9701027033266445,HIGH_RISK,False,0.514243139547731,0.7967916230163735,1.6,0.0026038878,0.27786142381758205,0.15927639505007202,9,-0.20789599999999098,0.04210400000000902,"TREND: LONG against bearish ema_50 -> 50% reduction,SOFT: drawdown 79.26% -> 30% risk factor,SOFT: risk_model=HIGH_RISK -> 50% risk reduction"
2026-04-03 02:40:00+00:00,2026-04-03 02:45:00+00:00,LONG,78.967896,79.04767016179981,44.91441555595718,0.004927333278666942,choppy_high_vol,meanrev,slow_fade,0.6768369078636169,TP_HIT,0.6768369078636169,0.7392730116844177,0.9991836322967573,HIGH_RISK,False,0.45407901864231703,0.10102100453558804,0.25,0.0044245007,0.4440605899716727,0.2561146486943412,0,0.0,0.0,"REGIME: choppy_high_vol -> 20% sizing (strict filter),SOFT: drawdown 80.68% -> 30% risk factor,SOFT: risk_model=HIGH_RISK -> 50% risk reduction"
2026-04-03 19:35:00+00:00,2026-04-03 21:45:00+00:00,LONG,80.068006,80.56213945166725,624.5902914641982,3.29055168223763,trending_low_vol,trend,trend_exhaustion,0.6909826397895813,TP_HIT,0.6909826397895813,0.8047172427177429,0.9999613113143487,NO_TRADE,False,0.40196224855658624,0.6171421974305851,1.6,0.0021854595,0.19957814743968266,0.12553486291681049,25,0.0,0.39199399999999684,"SOFT: risk_model=NO_TRADE -> 90% risk reduction,TREND: LONG against bearish ema_50 -> 50% reduction,GMM: trend_exhaustion -> 60% risk reduction,SOFT: drawdown 81.27% -> 30% risk factor"
2026-04-05 00:35:00+00:00,2026-04-05 02:00:00+00:00,SHORT,80.69193,80.35734649170821,814.9361562563502,2.6473234206391374,trending_low_vol,trend,trend_continuation,0.604542076587677,TP_HIT,0.604542076587677,0.42442700266838074,0.9999771785672483,HIGH_RISK,False,0.27540355359250807,0.4146430854879613,1.5999999999999999,0.0018574867,0.1530128516423797,0.08566337707294877,16,-0.05807000000000073,0.23193000000000552,"SOFT: 3.0 consecutive losses -> 50% risk reduction,SOFT: drawdown 82.57% -> 30% risk factor,SOFT: risk_model=HIGH_RISK -> 50% risk reduction"
2026-04-05 02:55:00+00:00,2026-04-05 05:20:00+00:00,SHORT,80.531946,80.17525888343701,830.3933871008511,2.9324119685562264,trending_low_vol,trend,trend_continuation,0.6384894251823425,TP_HIT,0.6384894251823425,0.5688139200210571,0.9999707089766974,HIGH_RISK,False,0.29307276127647436,0.4429138177823181,1.6,0.001942777,0.15020446773244087,0.09118527914074871,28,-0.02805399999999736,0.2619460000000089,"SOFT: drawdown 82.22% -> 30% risk factor,SOFT: risk_model=HIGH_RISK -> 50% risk reduction"
2026-04-05 08:10:00+00:00,2026-04-05 10:00:00+00:00,SHORT,79.55204400000001,79.83422627124158,789.5191784502045,-3.5125029232681877,trending_low_vol,trend,trend_exhaustion,0.6042447090148926,SL_HIT,0.6042447090148926,0.42318326234817505,0.9999853590060773,HIGH_RISK,False,0.3547140425977825,0.5415398678964347,1.5999999999999999,0.002109277,0.1580271325549542,0.10969050849662677,21,-0.2679559999999839,0.04204400000000419,"GMM: trend_exhaustion -> 60% risk reduction,SOFT: drawdown 82.22% -> 30% risk factor,SOFT: risk_model=HIGH_RISK -> 50% risk reduction"
2026-04-06 00:40:00+00:00,2026-04-06 03:40:00+00:00,LONG,82.728272,81.99,42.88069733405185,-0.4210711758424668,choppy_high_vol,trend,trend_continuation,0.7583165168762207,TIME_BARRIER,0.7583165168762207,1.1434717178344727,0.999628802411223,HIGH_RISK,False,2.077065313681506,0.8512786305589634,0.4166666666666667,0.0046459544,0.4653713333418054,0.35626005048335224,36,-1.0582720000000023,0.0,"REGIME: choppy_high_vol -> 20% sizing (strict filter),SOFT: drawdown 82.59% -> 30% risk factor,SOFT: vol_percentile 0.93 -> widened SL, reduced size,SOFT: risk_model=HIGH_RISK -> 50% risk reduction"
2026-04-06 05:45:00+00:00,2026-04-06 06:20:00+00:00,LONG,81.838183,81.52220235415754,611.0129307102735,-2.9078785335280943,trending_low_vol,trend,trend_continuation,0.7702474594116211,SL_HIT,0.7702474594116211,1.2097090482711792,0.9999717868840972,HIGH_RISK,False,0.3861041805418118,0.591769288606917,1.6,0.0023562724,0.20411398175553078,0.12311905833698217,6,-0.08818300000000079,0.1618169999999992,"TREND: LONG against bearish ema_50 -> 50% reduction,SOFT: 3.0 consecutive losses -> 50% risk reduction,SOFT: drawdown 83.10% -> 30% risk factor,SOFT: risk_model=HIGH_RISK -> 50% risk reduction"
2026-04-06 12:05:00+00:00,2026-04-06 14:00:00+00:00,LONG,82.248224,82.74058708266637,653.5588108487718,3.3222442635744485,trending_low_vol,trend,trend_initiation,0.7567896842956543,TP_HIT,0.7567896842956543,1.1351590156555176,0.9999803357248055,NO_TRADE,False,0.39039253500049514,0.5986306557408128,1.5999999999999999,0.0024371604,0.19077079467079663,0.1251467706665936,22,-0.06822399999998652,0.2917760000000129,"SOFT: risk_model=NO_TRADE -> 90% risk reduction,TREND: LONG against bearish ema_50 -> 50% reduction,SOFT: drawdown 82.77% -> 30% risk factor"
2026-04-07 04:05:00+00:00,2026-04-07 04:45:00+00:00,SHORT,79.722027,79.99467753837634,797.9763249376263,-3.4486343410830984,trending_low_vol,trend,trend_continuation,0.611974835395813,SL_HIT,0.611974835395813,0.45562082529067993,0.9999441045366485,HIGH_RISK,False,0.3420015128019005,0.5211998202229781,1.5999999999999999,0.0020534887,0.15629719562515162,0.10587101535053146,7,-0.1879729999999995,0.0620270000000005,"SOFT: drawdown 83.78% -> 30% risk factor,SOFT: risk_model=HIGH_RISK -> 50% risk reduction"
2026-04-07 08:40:00+00:00,2026-04-07 10:25:00+00:00,LONG,80.088008,79.65037031878339,553.0186424305148,-3.5181538134634436,trending_low_vol,trend,trend_continuation,0.6165931224822998,SL_HIT,0.6165931224822998,0.4751126766204834,0.9683815369971682,HIGH_RISK,False,0.5464459563242156,0.8483161298587621,1.5999999999999999,0.004217925,0.22545054410063162,0.17185187248664632,20,-0.22800800000000265,0.3919920000000019,"SOFT: drawdown 83.46% -> 30% risk factor,SOFT: risk_model=HIGH_RISK -> 50% risk reduction"
2026-04-08 00:00:00+00:00,2026-04-08 03:00:00+00:00,LONG,85.52855199999999,84.54,21.636860303002898,-0.269430252296082,choppy_high_vol,trend,trend_exhaustion,0.8289172053337097,TIME_BARRIER,0.8289172053337097,1.577972412109375,0.7837078915929185,HIGH_RISK,False,2.943173727448022,1.2121571362950325,0.4166666666666667,0.006555177,0.921644823995366,0.5226462233189,36,-1.128551999999985,0.0,"REGIME: choppy_high_vol -> 20% sizing (strict filter),GMM: trend_exhaustion -> 60% risk reduction,SOFT: drawdown 83.14% -> 30% risk factor,SOFT: vol_percentile 0.93 -> widened SL, reduced size,SOFT: risk_model=HIGH_RISK -> 50% risk reduction"
2026-04-08 03:55:00+00:00,2026-04-08 04:05:00+00:00,SHORT,84.521547,84.85705726362647,705.3011165367811,-3.4358801874572813,trending_low_vol,trend,trend_exhaustion,0.6268850564956665,SL_HIT,0.6268850564956665,0.5188767313957214,0.9998957693103829,NO_TRADE,False,0.3969523459224837,0.6091211532159254,1.6,0.002398008,0.17670609915507027,0.1308229054505874,1,-0.08845300000000123,0.0,"SOFT: risk_model=NO_TRADE -> 90% risk reduction,TREND: SHORT against bullish ema_50 -> 50% reduction,GMM: trend_exhaustion -> 60% risk reduction,SOFT: drawdown 83.14% -> 30% risk factor"
2026-04-08 05:55:00+00:00,2026-04-08 06:35:00+00:00,SHORT,84.181581,84.62462441868526,578.1660372017119,-3.5647295814191593,trending_low_vol,trend,trend_initiation,0.637491762638092,SL_HIT,0.637491762638092,0.5644941329956055,0.9928733866876303,HIGH_RISK,False,0.5262949607530698,0.8160693369448682,1.6,0.0032371723,0.21548837620000225,0.1738497674741034,7,-0.3984190000000041,0.13158099999999706,"SOFT: drawdown 83.14% -> 30% risk factor,SOFT: risk_model=HIGH_RISK -> 50% risk reduction"
2026-04-09 01:00:00+00:00,2026-04-09 01:05:00+00:00,LONG,82.15821500000001,81.68836528964104,718.4781370247216,-4.753437612258953,trending_low_vol,trend,trend_continuation,0.5845178961753845,SL_HIT,0.5845178961753845,0.34134772419929504,0.9999387298956383,MEDIUM_RISK,False,0.5718840293194923,0.8890170466511917,1.5999999999999999,0.0029677327,0.17334348116223042,0.1846538841435858,0,0.0,0.0,"TREND: LONG against bearish ema_50 -> 50% reduction,SOFT: drawdown 82.99% -> 30% risk factor,SOFT: risk_model=MEDIUM_RISK -> 25% risk reduction"
2026-04-09 04:35:00+00:00,2026-04-09 07:30:00+00:00,LONG,81.948194,82.37022236721748,767.0265969381273,3.257842740193604,trending_low_vol,trend,trend_continuation,0.6888824105262756,TP_HIT,0.6888824105262756,0.7948997020721436,0.9999760752450959,NO_TRADE,False,0.3381196899969781,0.5149941037351948,1.6,0.0022053907,0.16229435059695538,0.10755559180437023,34,-0.1481940000000037,0.3418060000000054,"SOFT: risk_model=NO_TRADE -> 90% risk reduction,TREND: LONG against bearish ema_50 -> 50% reduction,SOFT: drawdown 83.16% -> 30% risk factor"
2026-04-10 01:40:00+00:00,2026-04-10 03:20:00+00:00,LONG,83.418341,82.77440906079512,432.99654228970496,-3.730459718551969,trending_low_vol,trend,trend_continuation,0.6554591655731201,SL_HIT,0.6554591655731201,0.6431231498718262,0.8557409237386709,HIGH_RISK,False,0.7719308865239551,1.2090920181783427,1.5999999999999999,0.0036848485,0.2875884546708519,0.25423637568194785,19,-0.38834099999999694,0.0,"TREND: LONG against bearish ema_50 -> 50% reduction,SOFT: drawdown 83.01% -> 30% risk factor,SOFT: risk_model=HIGH_RISK -> 50% risk reduction"
2026-04-10 04:45:00+00:00,2026-04-10 04:50:00+00:00,SHORT,83.09169,83.40280286222954,758.8823144796248,-3.52583068892579,trending_low_vol,trend,trend_continuation,0.5923055410385132,SL_HIT,0.5923055410385132,0.3735044598579407,0.9999809253678607,HIGH_RISK,False,0.37442115117593033,0.5730712416214798,1.5999999999999999,0.0022494395,0.1640282997157376,0.12112114489181666,0,0.0,0.0,"SOFT: risk_model=NO_TRADE -> 90% risk reduction,SOFT: drawdown 82.85% -> 30% risk factor"
2026-04-10 07:25:00+00:00,2026-04-10 07:50:00+00:00,LONG,83.138313,82.84762061579853,806.1738630298074,-3.542926947353002,trending_low_vol,trend,trend_continuation,0.6471710801124573,SL_HIT,0.6471710801124573,0.6066272258758545,0.9999820119042411,HIGH_RISK,False,0.34964912530936665,0.5334412002350194,1.6,0.0021965993,0.1543514476854531,0.11295175368058552,4,-0.13831299999999658,0.03168700000000513,"TREND: LONG against bearish ema_50 -> 50% reduction,SOFT: drawdown 82.50% -> 30% risk factor,SOFT: risk_model=HIGH_RISK -> 50% risk reduction"
2026-04-11 00:25:00+00:00,2026-04-11 03:25:00+00:00,SHORT,84.661533,84.77,843.488995978122,-1.8403450196034006,trending_low_vol,trend,trend_exhaustion,0.6198564171791077,TIME_BARRIER,0.6198564171791077,0.4889388382434845,0.9999782692317215,HIGH_RISK,False,0.32247488526665546,0.4899572161666182,1.5999999999999999,0.002142974,0.1474705856876518,0.10581807256269621,36,-0.1684669999999926,0.241533000000004,"GMM: trend_exhaustion -> 60% risk reduction,SOFT: 3.0 consecutive losses -> 50% risk reduction,SOFT: drawdown 82.17% -> 30% risk factor,SOFT: risk_model=HIGH_RISK -> 50% risk reduction"
2026-04-11 04:45:00+00:00,2026-04-11 07:45:00+00:00,SHORT,84.261573,84.14,775.2795497728173,0.42138473126001263,trending_low_vol,trend,trend_exhaustion,0.6823954582214355,TIME_BARRIER,0.6823954582214355,0.7648023366928101,0.9999511135713742,HIGH_RISK,False,0.366159149967331,0.5598520396877112,1.6,0.004035417,0.1604154423803409,0.12004178377836215,36,-0.0684269999999998,0.3315729999999917,"GMM: trend_exhaustion -> 60% risk reduction,SOFT: drawdown 81.99% -> 30% risk factor,SOFT: risk_model=HIGH_RISK -> 50% risk reduction"
2026-04-12 01:25:00+00:00,2026-04-12 01:30:00+00:00,LONG,84.678467,84.33838879888437,818.178071861048,-4.020612028554009,trending_low_vol,trend,trend_continuation,0.6915038228034973,SL_HIT,0.6915038228034973,0.8071593642234802,0.9999835610416355,HIGH_RISK,False,0.4016111925073359,0.6165805077517859,1.6,0.002097662,0.15201101512226908,0.13264448044625599,0,0.0,0.0,"TREND: LONG against bearish ema_50 -> 50% reduction,SOFT: drawdown 81.47% -> 30% risk factor,SOFT: risk_model=HIGH_RISK -> 50% risk reduction"
2026-04-12 05:05:00+00:00,2026-04-12 08:05:00+00:00,SHORT,82.241775,82.16,995.0917306813992,0.09435610907550197,trending_low_vol,trend,trend_continuation,0.635277509689331,TIME_BARRIER,0.635277509689331,0.5549252033233643,0.9965990686690469,HIGH_RISK,False,0.39872355049378777,0.61195508053003,1.6,0.0020817996,0.12493503641005155,0.12787693010764445,36,-0.1482249999999965,0.15177500000000066,"SOFT: drawdown 81.47% -> 30% risk factor,SOFT: risk_model=HIGH_RISK -> 50% risk reduction"
2026-04-13 04:45:00+00:00,2026-04-13 05:25:00+00:00,SHORT,82.051794,81.60508161163737,727.4173933676551,3.3075635422058896,trending_low_vol,trend,trend_continuation,0.6516202688217163,TP_HIT,0.6516202688217163,0.6261689066886902,0.999984684558925,HIGH_RISK,False,0.35651870418170534,0.544427326430702,1.5999999999999999,0.0023049917,0.17091012971221223,0.11372959709065542,7,0.0,0.3817939999999993,"TREND: SHORT against bullish ema_50 -> 50% reduction,SOFT: drawdown 81.86% -> 30% risk factor,SOFT: risk_model=HIGH_RISK -> 50% risk reduction"
2026-04-13 09:45:00+00:00,2026-04-13 12:45:00+00:00,LONG,81.868186,82.28,547.7204782747725,2.260821899332954,trending_low_vol,trend,trend_continuation,0.5814841389656067,TIME_BARRIER,0.5814841389656067,0.3288688361644745,0.9997572740365429,NO_TRADE,False,0.3965736002332092,0.6085203601131838,1.6,0.0022400203,0.2270580533913752,0.12659264506633275,36,-0.1681859999999915,0.2518140000000102,"SOFT: risk_model=NO_TRADE -> 90% risk reduction,TREND: LONG against bearish ema_50 -> 50% reduction,SOFT: drawdown 81.13% -> 30% risk factor"
2026-04-13 19:10:00+00:00,2026-04-13 19:30:00+00:00,LONG,83.088308,83.75570214358801,474.6564637967686,3.383508429004941,trending_low_vol,trend,trend_continuation,0.6721057295799255,TP_HIT,0.6721057295799255,0.7177243232727051,0.8518285967256692,NO_TRADE,False,0.5182700792781819,0.8032347265851321,1.6,0.0034372879,0.26206870728861514,0.16892553589700224,3,0.0,0.40169199999999705,"SOFT: risk_model=NO_TRADE -> 90% risk reduction,SOFT: drawdown 80.76% -> 30% risk factor"
2026-04-14 00:10:00+00:00,2026-04-14 03:10:00+00:00,LONG,86.558655,86.13,47.49095392781769,-0.2778085452632553,choppy_high_vol,trend,trend_exhaustion,0.695189893245697,TIME_BARRIER,0.695189893245697,0.8244959712028503,0.9076458243675485,MEDIUM_RISK,False,1.642399753065894,0.6701679803024653,0.4166666666666667,0.0041156816,0.41922897541421567,0.2943716949952412,36,-0.7686549999999954,0.0,"REGIME: choppy_high_vol -> 20% sizing (strict filter),GMM: trend_exhaustion -> 60% risk reduction,SOFT: drawdown 80.37% -> 30% risk factor,SOFT: vol_percentile 0.77 -> widened SL, reduced size,SOFT: risk_model=MEDIUM_RISK -> 25% risk reduction"
2026-04-14 04:10:00+00:00,2026-04-14 04:45:00+00:00,LONG,85.93859300000001,85.62632650821241,691.5194948467677,-3.1338165921855805,trending_low_vol,trend,trend_continuation,0.6696016192436218,SL_HIT,0.6696016192436218,0.7063839435577393,0.9999801432757212,MEDIUM_RISK,False,0.363360023578227,0.5553786374651682,1.5999999999999999,0.0023126605,0.1799391456773374,0.12146939671503551,6,-0.298593000000011,0.0014069999999861693,"TREND: LONG against bearish ema_50 -> 50% reduction,SOFT: drawdown 80.76% -> 30% risk factor,SOFT: risk_model=MEDIUM_RISK -> 25% risk reduction"
2026-04-14 07:20:00+00:00,2026-04-14 10:20:00+00:00,LONG,85.93859300000001,86.22,529.2456231585611,1.255833855454754,trending_low_vol,trend,clean_reversion,0.6754865646362305,TIME_BARRIER,0.6754865646362305,0.7331063747406006,0.7961407183453837,MEDIUM_RISK,False,0.5898276078874158,0.9177267723598803,1.6,0.003669781,0.2350369071966444,0.19931861893760108,36,-0.15859300000001042,0.3614069999999856,"SOFT: drawdown 79.99% -> 30% risk factor,SOFT: risk_model=MEDIUM_RISK -> 25% risk reduction"
2026-04-15 00:25:00+00:00,2026-04-15 02:30:00+00:00,LONG,83.898389,83.33752069584462,433.59102004810103,-3.287377730715844,trending_low_vol,trend,trend_exhaustion,0.6702309846878052,SL_HIT,0.6702309846878052,0.7092297673225403,0.8004455706638409,MEDIUM_RISK,False,0.6685090272178855,1.0436170432886718,1.6,0.0035460994,0.2869246515390028,0.22099172166215403,24,-0.3383889999999923,0.0,"GMM: trend_exhaustion -> 60% risk reduction,SOFT: drawdown 78.77% -> 30% risk factor,SOFT: risk_model=MEDIUM_RISK -> 25% risk reduction"
2026-04-15 03:40:00+00:00,2026-04-15 05:40:00+00:00,LONG,83.27832699999999,82.95960366227402,539.9711146509968,-2.5515215644284477,trending_low_vol,trend,trend_continuation,0.5958631634712219,SL_HIT,0.5958631634712219,0.3882574141025543,0.9998355192376581,NO_TRADE,False,0.3827206299737148,0.5863556076979912,1.6,0.0040942766,0.2303213204219101,0.12415853509039224,23,-0.24832699999998908,0.35167300000000523,"SOFT: risk_model=NO_TRADE -> 90% risk reduction,TREND: LONG against bearish ema_50 -> 50% reduction,SOFT: drawdown 78.56% -> 30% risk factor"
2026-04-15 07:10:00+00:00,2026-04-15 10:10:00+00:00,SHORT,83.021697,83.08,768.9254178752473,-1.2322901291729726,trending_low_vol,trend,trend_continuation,0.5806105732917786,TIME_BARRIER,0.5806105732917786,0.3252803087234497,0.9999586471893575,NO_TRADE,False,0.4295168882906807,0.6612244210050866,1.6,0.0022659048,0.16169964369252432,0.1393156838242098,36,-0.3083029999999951,0.33169700000000546,"SOFT: risk_model=NO_TRADE -> 90% risk reduction,SOFT: drawdown 77.69% -> 30% risk factor"
2026-04-16 04:40:00+00:00,2026-04-16 07:40:00+00:00,SHORT,85.401459,85.42,663.1510710235028,-0.7408807132017246,trending_low_vol,trend,trend_continuation,0.6166035532951355,TIME_BARRIER,0.6166035532951355,0.47515666484832764,0.9999739297536472,HIGH_RISK,False,0.44737414382690555,0.6897960298630281,1.5999999999999999,0.0025361427,0.18746793589289426,0.14940921840677443,36,-0.14854099999999448,0.3614589999999964,"TREND: SHORT against bullish ema_50 -> 50% reduction,SOFT: 4.0 consecutive losses -> 50% risk reduction,SOFT: drawdown 77.28% -> 30% risk factor,SOFT: risk_model=HIGH_RISK -> 50% risk reduction"
2026-04-16 13:00:00+00:00,2026-04-16 13:10:00+00:00,SHORT,85.341465,85.69815718592045,629.434040829558,-3.1985811570838814,trending_low_vol,trend,trend_continuation,0.5964133739471436,SL_HIT,0.5964133739471436,0.3905429244041443,0.9999526579006403,HIGH_RISK,False,0.4179588268381042,0.642731522680953,1.5999999999999999,0.0023335756,0.19749535836541238,0.1392628743681806,1,-0.26853499999999997,0.0,"TREND: SHORT against bullish ema_50 -> 50% reduction,SOFT: drawdown 77.96% -> 30% risk factor,SOFT: risk_model=HIGH_RISK -> 50% risk reduction"
